Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,year,month,dayofweek,sales_lag_1
544,1,2015-06-29,23349,2380,1,1,0,0,a,a,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,25952.0
545,1,2015-06-29,18062,1336,1,1,0,1,a,c,5020.0,5.0,2006.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2015,6,0,17969.0
547,1,2015-06-29,7439,521,1,1,0,0,d,c,8990.0,11.0,2009.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,0,6421.0
552,1,2015-06-29,16226,1086,1,1,0,0,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,16814.0
553,1,2015-06-29,10638,708,1,1,0,0,c,a,3040.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,9161.0
555,1,2015-06-29,6644,497,1,1,0,0,d,a,1560.0,1.0,2014.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,6,0,5920.0
559,1,2015-06-29,9657,1016,1,1,0,0,d,a,3910.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,10855.0
563,1,2015-06-29,6576,663,1,1,0,1,a,a,700.0,3.0,2015.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,7772.0
567,1,2015-06-29,7223,794,1,1,0,1,c,a,1010.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,6,0,7790.0
571,1,2015-06-29,12874,780,1,1,0,0,d,a,2110.0,11.0,1995.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,11964.0
572,1,2015-06-29,12171,788,1,1,0,1,d,c,9230.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,11978.0
573,1,2015-06-29,7063,469,1,1,0,0,a,a,1190.0,11.0,2012.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,0,6834.0
575,1,2015-06-29,12237,867,1,1,0,0,a,a,960.0,5.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,12174.0
587,1,2015-06-29,14861,909,1,1,0,0,d,c,330.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,13942.0
590,1,2015-06-29,7433,468,1,1,0,0,d,c,4520.0,9.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,0,6520.0
597,1,2015-06-29,7137,889,1,1,0,0,a,a,150.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,0,6536.0
598,1,2015-06-29,8249,871,1,1,0,0,c,a,550.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,8101.0
600,1,2015-06-29,11269,772,1,1,0,0,d,c,17340.0,6.0,2010.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2015,6,0,10605.0
601,1,2015-06-29,8048,536,1,1,0,0,d,a,8220.0,4.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,7426.0
602,1,2015-06-29,8942,755,1,1,0,0,a,a,2710.0,7.0,2001.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,0,8983.0
603,1,2015-06-29,12246,1242,1,1,0,0,a,a,340.0,4.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,13538.0
605,1,2015-06-29,11600,610,1,1,0,0,d,a,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,12162.0
607,1,2015-06-29,7303,662,1,1,0,0,a,a,350.0,8.0,1999.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,7593.0
608,1,2015-06-29,18183,1460,1,1,0,0,a,c,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,20350.0
611,1,2015-06-29,8631,602,1,1,0,0,a,a,8080.0,12.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,7192.0
612,1,2015-06-29,11895,566,1,1,0,0,d,c,2490.0,11.0,2012.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,11297.0
613,1,2015-06-29,9278,1090,1,1,0,0,c,a,250.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,9166.0
616,1,2015-06-29,12494,1013,1,1,0,1,a,c,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,0,12045.0
619,1,2015-06-29,7051,582,1,1,0,0,a,a,1600.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,0,5031.0
623,1,2015-06-29,12482,1181,1,1,0,1,a,a,4080.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,11767.0
625,1,2015-06-29,10122,777,1,1,0,1,a,a,1170.0,4.0,2011.0,1,22.0,2012.0,"Feb,May,Aug,Nov",2015,6,0,9660.0
629,1,2015-06-29,7396,592,1,1,0,0,d,a,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,6,0,6897.0
633,1,2015-06-29,9280,623,1,1,0,0,d,a,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,9280.0
636,1,2015-06-29,15965,1273,1,1,0,0,c,a,720.0,10.0,2004.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,15607.0
641,1,2015-06-29,8013,601,1,1,0,1,a,c,610.0,12.0,2003.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,6,0,8109.0
642,1,2015-06-29,4109,431,1,1,0,1,c,c,530.0,4.0,2005.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,0,4346.0
643,1,2015-06-29,11748,1179,1,1,0,0,a,a,230.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2015,6,0,13176.0
644,1,2015-06-29,11799,1110,1,1,0,0,c,a,4030.0,12.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,12858.0
650,1,2015-06-29,8847,751,1,1,0,0,a,a,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,8556.0
653,1,2015-06-29,8771,609,1,1,0,1,d,c,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,0,7315.0
655,1,2015-06-29,14254,966,1,1,0,1,d,c,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,11256.0
656,1,2015-06-29,4833,441,1,1,0,0,d,a,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,6301.0
657,1,2015-06-29,10353,935,1,1,0,1,c,c,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,11727.0
660,1,2015-06-29,9529,768,1,1,0,0,a,a,1200.0,11.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,8210.0
665,1,2015-06-29,13380,1618,1,1,0,0,a,a,90.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,14048.0
669,1,2015-06-29,6813,468,1,1,0,0,d,a,17080.0,7.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,0,7061.0
671,1,2015-06-29,10654,856,1,1,0,0,a,c,2070.0,2.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,12241.0
674,1,2015-06-29,12168,1262,1,1,0,1,a,a,2640.0,12.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,10802.0
675,1,2015-06-29,7208,550,1,1,0,1,a,a,2100.0,8.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,6450.0
677,1,2015-06-29,12334,717,1,1,0,0,d,a,1740.0,6.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,0,10139.0
685,1,2015-06-29,11747,864,1,1,0,1,a,a,650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,9744.0
688,1,2015-06-29,5791,494,1,1,0,0,a,a,18760.0,8.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,7127.0
694,1,2015-06-29,12510,995,1,1,0,0,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,11844.0
695,1,2015-06-29,11897,802,1,1,0,1,a,a,550.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,0,10797.0
701,1,2015-06-29,11297,842,1,1,0,0,d,a,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,10616.0
702,1,2015-06-29,5144,377,1,1,0,0,a,a,8550.0,9.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,0,4694.0
705,1,2015-06-29,14664,1330,1,1,0,1,a,a,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,6,0,12788.0
706,1,2015-06-29,7382,582,1,1,0,0,d,a,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,0,6313.0
708,1,2015-06-29,9681,721,1,1,0,0,c,c,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,8384.0
710,1,2015-06-29,8599,530,1,1,0,0,d,a,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,8451.0
711,1,2015-06-29,9594,569,1,1,0,0,d,a,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,9580.0
712,1,2015-06-29,9247,716,1,1,0,0,a,a,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,10103.0
714,1,2015-06-29,8948,481,1,1,0,0,d,c,12070.0,10.0,2005.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,0,8335.0
716,1,2015-06-29,8928,604,1,1,0,0,d,a,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,7900.0
720,1,2015-06-29,10144,804,1,1,0,0,a,c,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,10737.0
721,1,2015-06-29,9084,780,1,1,0,0,a,c,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,0,8949.0
723,1,2015-06-29,11727,716,1,1,0,0,d,c,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,9892.0
737,1,2015-06-29,10893,1204,1,1,0,1,a,a,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,0,12600.0
739,1,2015-06-29,15895,1094,1,1,0,0,d,c,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,16034.0
743,1,2015-06-29,6937,613,1,1,0,0,a,a,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,0,7047.0
744,1,2015-06-29,11682,1040,1,1,0,0,a,a,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,10915.0
745,1,2015-06-29,14881,1059,1,1,0,0,a,a,17650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,13682.0
746,1,2015-06-29,9385,639,1,1,0,0,d,c,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,0,8082.0
748,1,2015-06-29,9402,641,1,1,0,1,d,a,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,9862.0
749,1,2015-06-29,8694,827,1,1,0,0,a,a,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,6,0,8413.0
750,1,2015-06-29,6361,460,1,1,0,0,d,a,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,7050.0
752,1,2015-06-29,9293,627,1,1,0,1,a,a,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,7808.0
753,1,2015-06-29,13121,916,1,1,0,1,d,c,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,0,10671.0
754,1,2015-06-29,10009,1011,1,1,0,0,c,c,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,0,10896.0
759,1,2015-06-29,12149,997,1,1,0,1,a,a,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,10785.0
765,1,2015-06-29,14071,951,1,1,0,0,a,c,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,12840.0
775,1,2015-06-29,12729,731,1,1,0,0,d,c,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,11871.0
776,1,2015-06-29,8438,728,1,1,0,1,c,a,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,7519.0
777,1,2015-06-29,6774,432,1,1,0,0,d,c,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,6,0,5383.0
778,1,2015-06-29,9348,1031,1,1,0,0,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,9290.0
782,1,2015-06-29,5856,437,1,1,0,0,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,0,9731.0
784,1,2015-06-29,12546,989,1,1,0,1,a,a,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,12736.0
785,1,2015-06-29,12626,805,1,1,0,1,d,c,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,9633.0
786,1,2015-06-29,5345,675,1,1,0,0,a,a,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,5709.0
792,1,2015-06-29,12178,852,1,1,0,1,d,a,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,6,0,10204.0
797,1,2015-06-29,7977,613,1,1,0,0,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,7663.0
805,1,2015-06-29,8101,636,1,1,0,0,d,a,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,0,6380.0
815,1,2015-06-29,9266,752,1,1,0,0,a,a,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,9453.0
822,1,2015-06-29,11680,777,1,1,0,0,a,c,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,0,10500.0
825,1,2015-06-29,8381,750,1,1,0,0,a,a,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,7773.0
833,1,2015-06-29,8666,634,1,1,0,0,d,c,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,0,7578.0
835,1,2015-06-29,8826,812,1,1,0,1,a,a,2890.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,0,8472.0
844,1,2015-06-29,6945,594,1,1,0,1,a,a,2030.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,6,0,6818.0
845,1,2015-06-29,6702,405,1,1,0,1,d,a,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,7296.0
846,1,2015-06-29,16587,1178,1,1,0,1,a,c,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,18288.0
848,1,2015-06-29,11549,1005,1,1,0,0,a,c,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,13091.0
850,1,2015-06-29,11786,859,1,1,0,1,d,a,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,0,10830.0
852,1,2015-06-29,7199,760,1,1,0,0,c,a,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,7851.0
857,1,2015-06-29,11098,1086,1,1,0,0,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,0,9876.0
858,1,2015-06-29,7181,563,1,1,0,0,a,a,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,6307.0
862,1,2015-06-29,13854,1402,1,1,0,0,a,c,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,12771.0
864,1,2015-06-29,5948,708,1,1,0,0,a,a,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,0,6359.0
868,1,2015-06-29,14893,831,1,1,0,0,d,c,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,14366.0
869,1,2015-06-29,10907,1155,1,1,0,0,c,a,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,11301.0
872,1,2015-06-29,11709,887,1,1,0,1,a,c,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,6,0,9712.0
875,1,2015-06-29,7021,545,1,1,0,0,d,a,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,6,0,7193.0
876,1,2015-06-29,13871,1234,1,1,0,0,a,a,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,6,0,15801.0
881,1,2015-06-29,7042,827,1,1,0,1,a,a,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,7721.0
888,1,2015-06-29,11657,945,1,1,0,0,d,a,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,0,12352.0
897,1,2015-06-29,3301,319,1,1,0,0,c,c,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,3536.0
900,1,2015-06-29,9921,725,1,1,0,0,a,a,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,9949.0
902,1,2015-06-29,5599,637,1,1,0,0,a,a,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,5010.0
904,1,2015-06-29,9011,668,1,1,0,0,d,c,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,8765.0
908,1,2015-06-29,7811,520,1,1,0,0,a,a,1980.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,9240.0
914,1,2015-06-29,12837,1285,1,1,0,0,c,c,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,0,14232.0
915,1,2015-06-29,9341,569,1,1,0,0,d,c,650.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,9589.0
920,1,2015-06-29,8290,712,1,1,0,0,a,a,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,9013.0
924,1,2015-06-29,7930,582,1,1,0,1,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,0,8142.0
925,1,2015-06-29,8137,1381,1,1,0,0,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,0,10527.0
926,1,2015-06-29,13497,769,1,1,0,1,d,c,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,13078.0
931,1,2015-06-29,6257,653,1,1,0,0,a,c,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,0,7372.0
941,1,2015-06-29,9179,726,1,1,0,0,a,a,1200.0,12.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,0,8841.0
946,1,2015-06-29,6613,662,1,1,0,0,a,a,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,6,0,7369.0
947,1,2015-06-29,10751,1208,1,1,0,0,a,a,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,12003.0
953,1,2015-06-29,7859,613,1,1,0,0,a,a,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,0,7976.0
954,1,2015-06-29,11827,1166,1,1,0,1,a,a,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,12439.0
955,1,2015-06-29,7654,607,1,1,0,1,d,c,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,6,0,6545.0
956,1,2015-06-29,6030,641,1,1,0,1,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,6,0,5455.0
967,1,2015-06-29,14792,1129,1,1,0,1,a,c,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,0,14216.0
969,1,2015-06-29,6131,840,1,1,0,0,a,c,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,0,6842.0
970,1,2015-06-29,4693,512,1,1,0,0,a,a,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,5404.0
971,1,2015-06-29,13182,1232,1,1,0,0,c,a,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,0,11828.0
974,1,2015-06-29,17411,1938,1,1,0,0,a,a,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,18814.0
977,1,2015-06-29,10036,793,1,1,0,0,a,a,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,9747.0
979,1,2015-06-29,11289,864,1,1,0,0,a,c,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,12380.0
983,1,2015-06-29,14577,1478,1,1,0,1,a,a,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,14597.0
985,1,2015-06-29,13128,957,1,1,0,0,c,c,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,13308.0
986,1,2015-06-29,8254,828,1,1,0,1,a,a,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2015,6,0,8215.0
989,1,2015-06-29,8185,770,1,1,0,0,a,a,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,9675.0
993,1,2015-06-29,12952,1009,1,1,0,0,d,c,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,12377.0
994,1,2015-06-29,11144,760,1,1,0,1,a,a,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,0,9208.0
996,1,2015-06-29,12885,1085,1,1,0,0,c,a,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,14267.0
997,1,2015-06-29,8831,564,1,1,0,0,d,c,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,8155.0
998,1,2015-06-29,6239,624,1,1,0,0,a,a,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,6002.0
999,1,2015-06-29,17138,984,1,1,0,0,d,c,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,0,17046.0
1000,1,2015-06-29,9675,804,1,1,0,0,a,c,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,11052.0
1003,1,2015-06-29,15346,1163,1,1,0,1,a,a,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,0,13275.0
1006,1,2015-06-29,8891,966,1,1,0,0,c,c,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,9491.0
1009,1,2015-06-29,7347,568,1,1,0,0,a,a,230.0,7.0,2004.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,6809.0
1010,1,2015-06-29,13328,921,1,1,0,0,d,c,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2015,6,0,12286.0
1011,1,2015-06-29,10840,994,1,1,0,1,a,c,490.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,6,0,9597.0
1012,1,2015-06-29,8540,610,1,1,0,0,d,c,6330.0,6.0,2004.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,7519.0
1013,1,2015-06-29,6526,582,1,1,0,1,a,a,630.0,2.0,2015.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,0,5483.0
1015,1,2015-06-29,7748,570,1,1,0,0,d,c,9910.0,12.0,2010.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,0,7545.0
1019,1,2015-06-29,17608,1044,1,1,0,0,d,c,2740.0,7.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,16792.0
1023,1,2015-06-29,9270,787,1,1,0,0,c,a,3740.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,8897.0
1026,1,2015-06-29,15828,1470,1,1,0,1,c,a,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,0,13677.0
1027,1,2015-06-29,26232,2325,1,1,0,0,a,c,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,0,23624.0
1032,1,2015-06-29,15332,1265,1,1,0,0,d,c,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,0,16137.0
1039,1,2015-06-29,11889,1179,1,1,0,1,a,c,70.0,6.0,1990.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,0,11486.0
1040,1,2015-06-29,15284,1110,1,1,0,1,a,a,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,14192.0
1041,1,2015-06-29,9035,799,1,1,0,0,c,a,1600.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,0,9198.0
1044,1,2015-06-29,10413,1100,1,1,0,0,c,a,240.0,4.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,0,11082.0
1048,1,2015-06-29,11638,733,1,1,0,0,d,c,1860.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,0,14640.0
